,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
58,7.509442377090454,0.20175889641445519,1.0637269020080566,0.034660725674201844,0.2500000075,10.0,sigmoid,"{'C': 0.2500000075, 'gamma': 10.0, 'kernel': 'sigmoid'}",0.06888888888888889,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0671111111111111,0.000888888888888889,142,0.06666666666666667,0.06722222222222222,0.06722222222222222,0.07194444444444445,0.06694444444444445,0.06800000000000002,0.0019829520330638625
59,3.036343479156494,0.14787148512997847,0.7562300205230713,0.040589918802418086,0.2500000075,10.0,poly,"{'C': 0.2500000075, 'gamma': 10.0, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
60,2.24605393409729,0.06053300316222692,0.7657896995544433,0.009309884734007715,0.37500000624999996,0.1,linear,"{'C': 0.37500000624999996, 'gamma': 0.1, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,7.770851755142212,0.0703681528142595,1.713918399810791,0.14305913842105927,0.37500000624999996,0.1,rbf,"{'C': 0.37500000624999996, 'gamma': 0.1, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,7.8349672794342045,0.19359720964100396,1.1064655780792236,0.016898124358838317,0.37500000624999996,0.1,sigmoid,"{'C': 0.37500000624999996, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.04888888888888889,0.04111111111111111,0.05,0.04777777777777778,0.06222222222222222,0.05,0.006849348892187751,177,0.04138888888888889,0.04888888888888889,0.04527777777777778,0.04972222222222222,0.05,0.04705555555555556,0.003298896186511894
63,3.039704513549805,0.17787112459151955,0.7597584247589111,0.038913959981404185,0.37500000624999996,0.1,poly,"{'C': 0.37500000624999996, 'gamma': 0.1, 'kernel': 'poly'}",0.37666666666666665,0.3511111111111111,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.374,0.02230650682903041,84,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,2.2875998497009276,0.06964085415554959,0.7745764255523682,0.022078093185031837,0.37500000624999996,2.575,linear,"{'C': 0.37500000624999996, 'gamma': 2.575, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
65,7.642477750778198,0.09113744102957261,1.6837910652160644,0.13156208441766584,0.37500000624999996,2.575,rbf,"{'C': 0.37500000624999996, 'gamma': 2.575, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
66,7.61356554031372,0.20693902062135774,1.0883981704711914,0.05257891002321319,0.37500000624999996,2.575,sigmoid,"{'C': 0.37500000624999996, 'gamma': 2.575, 'kernel': 'sigmoid'}",0.06111111111111111,0.06555555555555556,0.06888888888888889,0.06111111111111111,0.06666666666666667,0.06466666666666666,0.0030951973949298055,168,0.059444444444444446,0.05305555555555556,0.0725,0.06111111111111111,0.06527777777777778,0.06227777777777778,0.0064487533487555876
67,3.0515965938568117,0.15550912648893145,0.7711355686187744,0.03944005506268589,0.37500000624999996,2.575,poly,"{'C': 0.37500000624999996, 'gamma': 2.575, 'kernel': 'poly'}",0.38222222222222224,0.35,0.4088888888888889,0.3488888888888889,0.3844444444444444,0.37488888888888894,0.02278834443252315,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
68,2.2564151763916014,0.06056113051049824,0.766127061843872,0.013568077919248743,0.37500000624999996,5.05,linear,"{'C': 0.37500000624999996, 'gamma': 5.05, 'kernel': 'linear'}",0.4866666666666667,0.4588888888888889,0.48777777777777775,0.4411111111111111,0.4922222222222222,0.47333333333333333,0.019950556166634166,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,7.573745822906494,0.07349003958450416,1.6551231861114502,0.11757099827089579,0.37500000624999996,5.05,rbf,"{'C': 0.37500000624999996, 'gamma': 5.05, 'kernel': 'rbf'}",0.06777777777777778,0.07,0.06666666666666667,0.06666666666666667,0.06888888888888889,0.06799999999999999,0.0012957670877434021,106,1.0,1.0,1.0,1.0,1.0,1.0,0.0
70,7.490512800216675,0.21903720039360888,1.0625305652618409,0.03358740492682884,0.37500000624999996,5.05,sigmoid,"{'C': 0.37500000624999996, 'gamma': 5.05, 'kernel': 'sigmoid'}",0.06777777777777778,0.06888888888888889,0.06666666666666667,0.057777777777777775,0.06666666666666667,0.06555555555555555,0.003975231959999628,163,0.06666666666666667,0.06694444444444445,0.06722222222222222,0.06888888888888889,0.06666666666666667,0.06727777777777778,0.000831479419283098
